@RELATION <40-flow-features>

@ATTRIBUTE srcip STRING
@ATTRIBUTE srcport NUMERIC
@ATTRIBUTE dstip STRING
@ATTRIBUTE dstport NUMERIC
@ATTRIBUTE proto NUMERIC
@ATTRIBUTE total_fpackets NUMERIC
@ATTRIBUTE total_fvolume NUMERIC
@ATTRIBUTE total_bpackets NUMERIC
@ATTRIBUTE total_bvolume NUMERIC
@ATTRIBUTE min_fpktl NUMERIC
@ATTRIBUTE mean_fpktl NUMERIC
@ATTRIBUTE max_fpktl NUMERIC
@ATTRIBUTE std_fpktl NUMERIC
@ATTRIBUTE min_bpktl NUMERIC
@ATTRIBUTE mean_bpktl NUMERIC
@ATTRIBUTE max_bpktl NUMERIC
@ATTRIBUTE std_bpktl NUMERIC
@ATTRIBUTE min_fiat NUMERIC
@ATTRIBUTE mean_fiat NUMERIC
@ATTRIBUTE max_fiat NUMERIC
@ATTRIBUTE std_fiat NUMERIC
@ATTRIBUTE min_biat NUMERIC
@ATTRIBUTE mean_biat NUMERIC
@ATTRIBUTE max_biat NUMERIC
@ATTRIBUTE std_biat NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE min_active NUMERIC
@ATTRIBUTE mean_active NUMERIC
@ATTRIBUTE max_active NUMERIC
@ATTRIBUTE std_active NUMERIC
@ATTRIBUTE min_idle NUMERIC
@ATTRIBUTE mean_idle NUMERIC
@ATTRIBUTE max_idle NUMERIC
@ATTRIBUTE std_idle NUMERIC
@ATTRIBUTE sflow_fpackets NUMERIC
@ATTRIBUTE sflow_fbytes NUMERIC
@ATTRIBUTE sflow_bpackets NUMERIC
@ATTRIBUTE sflow_bbytes NUMERIC
@ATTRIBUTE fpsh_cnt NUMERIC
@ATTRIBUTE bpsh_cnt NUMERIC
@ATTRIBUTE furg_cnt NUMERIC
@ATTRIBUTE burg_cnt NUMERIC
@ATTRIBUTE total_fhlen NUMERIC
@ATTRIBUTE total_bhlen NUMERIC

@DATA
192.168.1.193,4482,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,4404,8094,12413,3478,1307,7877,14444,7565,33924,33924,33924,33924,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4501,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,35,4797,13097,5301,37,4779,16965,6690,29508,29508,29508,29508,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4503,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,67,3173,9251,3425,61,3146,10083,3962,19703,19703,19703,19703,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4481,192.168.1.249,49152,6,7,566,5,1438,52,80,238,69,52,287,1222,522,135,1640,3536,1338,79,2007,4409,1940,3004039,9121,4560,9121,6449,2994918,2994918,2994918,0,3,283,2,719,1,1,0,0,380,268
192.168.1.112,26001,62.210.93.122,25050,6,9,877,9,448,40,97,301,97,40,49,64,10,1521,358453,413124,144232,1189,358428,412358,144356,3176960,3176960,3176960,3176960,0,0,0,0,0,9,877,9,448,5,5,0,0,368,364
192.168.1.166,60909,192.168.1.1,53,17,1,65,1,81,65,65,65,0,81,81,81,0,0,0,0,0,0,0,0,0,342,342,342,342,0,0,0,0,0,1,65,1,81,0,0,0,0,28,20
192.168.1.166,38508,192.168.1.1,53,17,1,65,1,81,65,65,65,0,81,81,81,0,0,0,0,0,0,0,0,0,323,323,323,323,0,0,0,0,0,1,65,1,81,0,0,0,0,28,20
192.168.1.166,44521,192.168.1.1,53,17,1,65,1,81,65,65,65,0,81,81,81,0,0,0,0,0,0,0,0,0,342,342,342,342,0,0,0,0,0,1,65,1,81,0,0,0,0,28,20
192.168.1.177,137,127.0.0.1,137,17,5,480,0,0,96,96,96,0,-1,-1,-1,0,43,340,1206,577,0,0,0,0,1360,1360,1360,1360,0,0,0,0,0,5,480,0,0,0,0,0,0,108,0
192.168.1.166,39263,192.168.1.1,53,17,1,65,1,270,65,65,65,0,270,270,270,0,0,0,0,0,0,0,0,0,284152,284152,284152,284152,0,0,0,0,0,1,65,1,270,0,0,0,0,28,20
192.168.1.166,35341,89.30.121.150,80,6,8,2270,5,558,52,283,1500,499,52,111,317,115,57,167677,337224,155879,53774,224515,284207,113845,1173745,1173745,1173745,1173745,0,0,0,0,0,8,2270,5,558,2,2,0,0,424,268
192.168.1.193,4910,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,527,4190,8806,2829,80,4084,9464,3661,26253,26253,26253,26253,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4909,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,87,9357,35906,13484,72,9622,39431,15050,58898,58898,58898,58898,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4912,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,59,2334,8018,2945,57,2601,6807,3060,16553,16553,16553,16553,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4669,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,90,6230,10527,4700,64,6164,16200,7436,26145,26145,26145,26145,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4915,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,68,5947,13425,4340,65,6659,21087,8113,41679,41679,41679,41679,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4916,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,62,6476,24536,9137,57,7003,22515,8909,42870,42870,42870,42870,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.177,44106,192.168.1.1,53,17,1,68,1,68,68,68,68,0,68,68,68,0,0,0,0,0,0,0,0,0,317,317,317,317,0,0,0,0,0,1,68,1,68,0,0,0,0,28,20
192.168.1.177,44654,192.168.1.1,53,17,1,64,1,64,64,64,64,0,64,64,64,0,0,0,0,0,0,0,0,0,419,419,419,419,0,0,0,0,0,1,64,1,64,0,0,0,0,28,20
192.168.1.177,50221,192.168.1.1,53,17,1,62,1,134,62,62,62,0,134,134,134,0,0,0,0,0,0,0,0,0,3061,3061,3061,3061,0,0,0,0,0,1,62,1,134,0,0,0,0,28,20
192.168.1.177,59432,192.168.1.1,53,17,1,62,1,78,62,62,62,0,78,78,78,0,0,0,0,0,0,0,0,0,301,301,301,301,0,0,0,0,0,1,62,1,78,0,0,0,0,28,20
192.168.1.177,48315,192.168.1.1,53,17,1,66,1,66,66,66,66,0,66,66,66,0,0,0,0,0,0,0,0,0,339,339,339,339,0,0,0,0,0,1,66,1,66,0,0,0,0,28,20
192.168.1.193,4918,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,77,2340,8522,3183,63,2379,7018,2695,15622,15622,15622,15622,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4919,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,55,2867,12864,5012,35,3375,8790,4104,21057,21057,21057,21057,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4920,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,43,4106,11911,4801,59,3996,11051,4952,25347,25347,25347,25347,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4667,192.168.1.249,49152,6,6,514,5,1438,52,85,238,74,52,287,1222,522,81,1724,3053,1306,79,1679,3100,1505,3004320,7857,3928,7857,5555,2996463,2996463,2996463,0,3,257,2,719,1,1,0,0,328,268
192.168.1.143,39581,192.168.1.1,53,17,1,72,1,439,72,72,72,0,439,439,439,0,0,0,0,0,0,0,0,0,9167,9167,9167,9167,0,0,0,0,0,1,72,1,439,0,0,0,0,28,20
192.168.1.240,50846,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,152,152,152,0,107,107,107,0,2397,2397,2397,2397,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,59207,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,150,150,150,0,105,105,105,0,2380,2380,2380,2380,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,38476,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,2754,2754,2754,0,2547,2547,2547,0,4407,4407,4407,4407,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.193,3230,192.168.1.1,53,17,2,135,2,632,60,67,75,10,203,316,429,159,10331,10331,10331,0,2729,2729,2729,0,10701,10701,10701,10701,0,0,0,0,0,2,135,2,632,0,0,0,0,48,40
192.168.1.193,4922,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,66,2257,7165,2941,91,2267,5540,2446,14879,14879,14879,14879,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4680,192.168.1.249,49152,6,6,506,5,1438,52,84,238,75,52,287,1222,522,157,4000,9884,4535,643,4178,10346,4465,20643,20643,20643,20643,0,0,0,0,0,6,506,5,1438,1,1,0,0,320,268
192.168.1.193,4685,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,79,4189,14302,6822,76,4283,12553,5716,18043,18043,18043,18043,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4930,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,67,3957,8044,3295,58,3281,9516,3945,25982,25982,25982,25982,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4925,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,61,14161,57820,22334,64,14245,69682,27401,86307,86307,86307,86307,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4927,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,50,15753,54836,20247,51,14288,65626,26206,95298,95298,95298,95298,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.177,59793,176.31.232.79,443,6,13,1517,13,5524,52,116,394,125,52,424,1500,581,842,226528,439913,207738,68,272137,983327,309764,68403957,1440738,1760691,2080645,452482,64882574,64882574,64882574,0,6,758,6,2762,3,6,0,0,684,684
192.168.1.193,4377,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,46,7152,17406,8106,36,8574,25281,10507,54355,54355,54355,54355,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4381,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,66,8612,21280,7027,67,8026,27147,11595,53990,53990,53990,53990,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3694,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,4926,8637,13873,4142,67,8490,18480,9377,35486,35486,35486,35486,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4378,192.168.1.223,49153,6,8,607,7,3989,52,75,235,64,52,569,1500,657,50,16854,39495,16309,41,19869,87734,34458,123242,123242,123242,123242,0,0,0,0,0,8,607,7,3989,1,2,0,0,424,372
192.168.1.193,4386,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,84,4894,8902,3553,37,5550,18669,7625,35259,35259,35259,35259,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4387,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,75,5879,12049,5153,32,6052,18041,8135,38577,38577,38577,38577,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4388,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,76,5264,13935,5865,66,5268,16684,7016,32707,32707,32707,32707,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4382,192.168.1.223,49153,6,8,607,7,3989,52,75,235,64,52,569,1500,657,67,22248,80386,29639,74,26402,132860,52785,160612,160612,160612,160612,0,0,0,0,0,8,607,7,3989,1,2,0,0,424,372
192.168.1.193,4389,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,63,6477,23221,8540,44,6588,26307,10286,41078,41078,41078,41078,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3691,192.168.1.249,49152,6,6,514,5,1438,52,85,238,74,52,287,1222,522,78,1736,3641,1636,77,2389,5650,2454,3006442,10711,5355,10711,7573,2995731,2995731,2995731,0,3,257,2,719,1,1,0,0,328,268
192.168.1.249,35694,192.168.1.1,53,17,1,69,1,485,69,69,69,0,485,485,485,0,0,0,0,0,0,0,0,0,9785,9785,9785,9785,0,0,0,0,0,1,69,1,485,0,0,0,0,28,20
192.168.1.249,51456,192.168.1.1,53,17,2,120,2,528,60,60,60,0,262,264,266,2,134,134,134,0,138884,138884,138884,0,305898,305898,305898,305898,0,0,0,0,0,2,120,2,528,0,0,0,0,48,40
192.168.1.240,54017,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,154,154,154,0,103,103,103,0,2322,2322,2322,2322,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,41568,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,145,145,145,0,108,108,108,0,2061,2061,2061,2061,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,59257,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,151,151,151,0,136,136,136,0,2333,2333,2333,2333,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.196,4578,54.252.161.68,123,17,1,76,0,0,76,76,76,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,0,0,0,0,0,0,28,0
192.168.1.196,4579,192.168.1.1,53,17,1,58,1,512,58,58,58,0,512,512,512,0,0,0,0,0,0,0,0,0,4338,4338,4338,4338,0,0,0,0,0,1,58,1,512,0,0,0,0,28,20
192.168.1.241,38722,195.154.191.74,443,6,13,1817,11,4811,52,139,469,143,52,437,1496,583,394,174295,388097,169069,86,177626,396580,178201,2091545,2091545,2091545,2091545,0,0,0,0,0,13,1817,11,4811,5,4,0,0,684,580
192.168.1.196,4581,192.168.1.1,53,17,1,58,1,122,58,58,58,0,122,122,122,0,0,0,0,0,0,0,0,0,330,330,330,330,0,0,0,0,0,1,58,1,122,0,0,0,0,28,20
192.168.1.196,4580,129.250.35.251,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,184768,184768,184768,184768,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.241,44036,195.154.179.238,443,6,13,1814,11,4784,52,139,463,142,52,434,1496,583,221,172309,367836,164458,90,175255,402001,179126,2067712,2067712,2067712,2067712,0,0,0,0,0,13,1814,11,4784,5,4,0,0,684,580
192.168.1.112,25587,192.168.1.1,53,17,2,128,1,381,64,64,64,0,381,381,381,0,385,385,385,0,0,0,0,0,597568,597568,597568,597568,0,0,0,0,0,2,128,1,381,0,0,0,0,48,20
192.168.1.193,4390,192.168.1.223,49153,6,5,464,5,461,52,92,248,86,52,92,245,85,848,2515,4654,1581,81,2454,5498,2305,10918,10918,10918,10918,0,0,0,0,0,5,464,5,461,1,1,0,0,268,268
192.168.1.193,4391,192.168.1.223,49153,6,5,466,5,461,52,93,250,87,52,92,245,85,77,2417,7232,3373,59,2425,5119,2129,10740,10740,10740,10740,0,0,0,0,0,5,466,5,461,1,1,0,0,268,268
192.168.1.193,4394,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,40,3889,9045,3687,64,3470,12450,5366,24119,24119,24119,24119,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4396,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,62,4766,11527,4934,30,3999,15880,6132,29278,29278,29278,29278,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4397,192.168.1.223,49153,6,5,420,5,506,52,84,204,67,52,101,290,105,1271,16140,39201,18008,1295,16991,36389,16291,69539,69539,69539,69539,0,0,0,0,0,5,420,5,506,1,1,0,0,268,268
192.168.1.193,3710,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,1290,5375,15894,7058,65,5720,17118,7870,23932,23932,23932,23932,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4401,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,44,3358,6715,2720,32,3171,8334,3754,21519,21519,21519,21519,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,4403,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,49,2406,10454,4105,59,2800,10036,3837,18217,18217,18217,18217,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.223,3427,192.168.1.193,49154,6,7,691,6,513,52,98,239,78,52,85,245,78,56,37875,114471,54143,2807,44113,96095,40439,227251,227251,227251,227251,0,0,0,0,0,7,691,6,513,2,1,0,0,372,320
192.168.1.223,3428,192.168.1.193,49154,6,7,699,6,513,52,99,239,80,52,85,245,78,515,37830,114903,53635,2805,44205,95859,40039,226982,226982,226982,226982,0,0,0,0,0,7,699,6,513,2,1,0,0,372,320
192.168.1.223,3429,192.168.1.193,49154,6,6,639,6,513,52,106,239,83,52,85,245,78,136,4122,7413,2717,60,4269,9897,3937,22380,22380,22380,22380,0,0,0,0,0,6,639,6,513,2,1,0,0,320,320
192.168.1.223,3430,192.168.1.193,49154,6,7,784,5,461,52,112,277,100,52,92,245,85,47,3638,7382,2914,3688,4720,7139,1623,21831,21831,21831,21831,0,0,0,0,0,7,784,5,461,2,1,0,0,372,268
192.168.1.193,4400,192.168.1.223,49153,6,6,474,5,506,52,79,206,62,52,101,290,105,1751,223526,1013563,443471,19589,278734,973486,463856,1117631,1117631,1117631,1117631,0,0,0,0,0,6,474,5,506,1,1,0,0,320,268
192.168.1.223,3431,192.168.1.193,49154,6,6,712,6,513,52,118,257,100,52,85,245,78,85,2355,4418,1909,549,2217,4384,1411,12523,12523,12523,12523,0,0,0,0,0,6,712,6,513,2,1,0,0,320,320
192.168.1.193,3706,192.168.1.249,49152,6,6,514,5,1438,52,85,238,74,52,287,1222,522,85,1665,3559,1649,77,2288,5505,2401,3008575,10317,5158,10317,7295,2998258,2998258,2998258,0,3,257,2,719,1,1,0,0,328,268
192.168.1.112,26002,62.210.93.120,25050,6,9,795,9,448,40,88,301,87,40,49,64,10,3240,358459,410773,143534,4017,358428,410327,143211,3180016,3180016,3180016,3180016,0,0,0,0,0,9,795,9,448,5,5,0,0,368,364
192.168.1.177,138,192.168.1.255,138,17,2,480,0,0,237,240,243,4,-1,-1,-1,0,432,432,432,0,0,0,0,0,432,432,432,432,0,0,0,0,0,2,480,0,0,0,0,0,0,48,0
192.168.1.166,33548,89.30.121.150,80,6,6,713,4,481,52,118,445,159,52,120,317,131,840,174639,318561,158840,5622,199175,313927,168583,873196,873196,873196,873196,0,0,0,0,0,6,713,4,481,1,1,0,0,320,216
192.168.1.240,48960,54.239.29.231,443,6,305,23041,316,24044,40,75,1500,99,40,76,1500,123,107,166269,1155817,189797,87,162080,1117581,197481,3831961497,44889,357051,3810485,394285,1848882,28891837,29992835,4061568,2,174,2,182,157,162,0,0,12220,12648
192.168.1.166,54969,192.168.1.1,53,17,1,65,1,270,65,65,65,0,270,270,270,0,0,0,0,0,0,0,0,0,284303,284303,284303,284303,0,0,0,0,0,1,65,1,270,0,0,0,0,28,20
192.168.1.166,60321,89.30.121.150,80,6,8,2264,5,558,52,283,1500,499,52,111,317,115,55,166072,331449,156014,50425,221723,279474,114199,1162506,1162506,1162506,1162506,0,0,0,0,0,8,2264,5,558,2,2,0,0,424,268
192.168.1.223,3683,192.168.1.193,3222,17,44,14784,0,0,336,336,336,0,-1,-1,-1,0,73,89202,115522,39541,0,0,0,0,1526692141,106968,267607,360853,102469,127069152,152374845,168027589,14361919,4,1344,0,0,0,0,0,0,888,0
192.168.1.143,41768,52.74.148.203,80,6,5,320,5,507,40,64,148,47,40,101,335,130,103,60996,122855,70088,105,60916,121527,69352,363346,363346,363346,363346,0,0,0,0,0,5,320,5,507,1,1,0,0,212,212
192.168.1.193,4073,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,3543,4825,6386,1368,75,4425,10607,4942,20218,20218,20218,20218,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4074,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,735,7975,25052,11450,75,7930,27677,13219,32730,32730,32730,32730,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3520,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,78,5229,10615,3734,84,5351,16995,6324,33063,33063,33063,33063,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3521,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,1731,6133,12026,4035,60,6505,17788,7524,40672,40672,40672,40672,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3523,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,76,2925,9037,3362,63,3006,11006,4197,20905,20905,20905,20905,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.240,57594,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,157,157,157,0,105,105,105,0,2321,2321,2321,2321,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,41432,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,149,149,149,0,114,114,114,0,2312,2312,2312,2312,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.240,43053,8.8.8.8,53,17,2,122,2,166,61,61,61,0,77,83,89,8,169,169,169,0,110,110,110,0,2353,2353,2353,2353,0,0,0,0,0,2,122,2,166,0,0,0,0,48,40
192.168.1.249,40232,104.98.5.24,80,6,6,552,4,529,52,92,284,94,52,132,365,155,602,54738,266616,118448,3079,90064,263143,149890,273692,273692,273692,273692,0,0,0,0,0,6,552,4,529,1,1,0,0,320,216
192.168.1.241,60688,103.38.120.36,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,6428,6428,6428,6428,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.177,48610,192.168.1.1,53,17,1,68,1,68,68,68,68,0,68,68,68,0,0,0,0,0,0,0,0,0,313,313,313,313,0,0,0,0,0,1,68,1,68,0,0,0,0,28,20
192.168.1.177,39104,192.168.1.1,53,17,1,64,1,139,64,64,64,0,139,139,139,0,0,0,0,0,0,0,0,0,181047,181047,181047,181047,0,0,0,0,0,1,64,1,139,0,0,0,0,28,20
192.168.1.177,58558,192.168.1.1,53,17,1,62,1,156,62,62,62,0,156,156,156,0,0,0,0,0,0,0,0,0,302543,302543,302543,302543,0,0,0,0,0,1,62,1,156,0,0,0,0,28,20
192.168.1.177,44009,192.168.1.1,53,17,1,66,1,66,66,66,66,0,66,66,66,0,0,0,0,0,0,0,0,0,326,326,326,326,0,0,0,0,0,1,66,1,66,0,0,0,0,28,20
192.168.1.177,52434,192.168.1.1,53,17,1,62,1,134,62,62,62,0,134,134,134,0,0,0,0,0,0,0,0,0,3045,3045,3045,3045,0,0,0,0,0,1,62,1,134,0,0,0,0,28,20
192.168.1.240,55092,192.168.1.1,53,17,1,74,1,312,74,74,74,0,312,312,312,0,0,0,0,0,0,0,0,0,164539,164539,164539,164539,0,0,0,0,0,1,74,1,312,0,0,0,0,28,20
192.168.1.240,59923,72.21.207.120,443,6,14,3539,11,3684,40,252,1500,400,40,334,1500,578,98,113044,275518,111858,81,116813,343867,142252,2463835,43322,680586,1317850,901227,1102663,1102663,1102663,0,7,1769,5,1842,4,5,0,0,580,448
192.168.1.193,4081,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,3916,6036,7587,1557,159,5675,12057,6148,26365,26365,26365,26365,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,4082,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,79,9421,19829,8099,657,10434,27513,12476,42474,42474,42474,42474,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3527,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,68,6904,12193,5155,43,6902,21423,9655,42507,42507,42507,42507,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3530,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,320,5277,10803,4040,63,5212,20031,7664,32381,32381,32381,32381,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3532,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,47,6533,19137,7013,41,6520,23516,9652,39962,39962,39962,39962,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3533,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,51,2108,9227,3649,33,2475,7537,3022,16076,16076,16076,16076,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.241,44828,121.0.0.42,123,17,1,76,1,76,76,76,76,0,76,76,76,0,0,0,0,0,0,0,0,0,15221,15221,15221,15221,0,0,0,0,0,1,76,1,76,0,0,0,0,28,20
192.168.1.177,59794,176.31.232.79,443,6,14,1569,13,5524,52,112,394,121,52,424,1500,581,340,214560,507622,218101,72,212207,510493,225635,68704682,72,880222,2175711,1145744,1183718,33032008,64880298,45040283,4,523,4,1841,3,6,0,0,736,684
192.168.1.223,3684,192.168.1.193,3222,17,12,4032,0,0,336,336,336,0,-1,-1,-1,0,105753,107661,111047,2132,0,0,0,0,323550059,105753,322984,541286,217768,153777562,161290553,168803544,10624973,4,1344,0,0,0,0,0,0,248,0
192.168.1.193,3227,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,1955,5230,10330,3632,59,6097,14973,7133,26817,26817,26817,26817,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3228,192.168.1.249,49152,6,5,454,5,1438,52,90,238,82,52,287,1222,522,7540,8719,9862,1165,66,8406,17882,9340,36022,36022,36022,36022,0,0,0,0,0,5,454,5,1438,1,1,0,0,268,268
192.168.1.193,3261,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,39,6179,14097,5493,67,5781,18852,7926,38177,38177,38177,38177,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3262,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,77,10873,25435,10027,51,10441,28660,13681,66440,66440,66440,66440,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3263,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,51,11583,30386,12852,60,11567,38003,16097,70263,70263,70263,70263,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
192.168.1.193,3266,192.168.1.223,49153,6,7,555,7,3989,52,79,235,68,52,569,1500,657,54,2130,9634,3726,59,2477,8512,3158,15663,15663,15663,15663,0,0,0,0,0,7,555,7,3989,1,2,0,0,372,372
